id,name,category,subcategory,merchant_tier,description,short_narration,long_narration,historical_note,historical_narration,custom_description,updated_at
perceptive_consulting,Perceptive Consulting,SERVICES,,0,"Located at 21 Turner Street in Salem, Perceptive Consulting provides a range of professional consulting services. Open Monday through Friday from 9:00 AM to 5:00 PM, the firm serves clients from its Massachusetts location. You can reach Perceptive Consulting at (603) 391-6800.",Perceptive Consulting offers professional consulting services from its Salem office at 21 Turner Street.,"Perceptive Consulting is a professional consulting firm located at 21 Turner Street in Salem, Massachusetts. Providing services Monday through Friday, the firm offers expertise to businesses and organizations.  They can be contacted at (603) 391-6800.",,,,2026-04-28 17:57:34.431463-04
precision_remodeling_and_construction_llc,Precision Remodeling & Construction LLC,SERVICES,,0,"Precision Remodeling & Construction LLC is a full-service general contractor located at 2 Tulip Street in Salem, Massachusetts. They offer a range of remodeling and construction services, operating Monday through Friday from 7:00 AM to 5:00 PM. With wheelchair accessible parking available, they strive to provide accessible service to all clients.","Precision Remodeling & Construction LLC provides general contracting services from their location at 2 Tulip Street in Salem, offering remodeling and construction expertise.","Precision Remodeling & Construction LLC is a general contracting firm located at 2 Tulip Street in Salem, Massachusetts. They provide a full range of remodeling and construction services to residential and commercial clients. Open Monday through Friday, the company is committed to quality workmanship and customer satisfaction, and offers wheelchair accessible parking for convenient access.","Precision Remodeling & Construction LLC, located at 2 Tulip Street in Salem, is a full-service general contractor offering a range of remodeling and construction services. Open Monday through Friday from 7:00 AM to 5:00 PM, they serve the local community with a commitment to quality and customer satisfaction. Their accessible parking makes them convenient for all clients.",,,2026-04-28 18:02:13.121942-04
preserve_services,Preserve Services,SERVICES,,0,"Located at 203 Washington Street, Preserve Services is a local, professionally managed business specializing in home maintenance and renovation. Offering a comprehensive range of services including painting, carpentry, roofing, siding, and deck construction, they’ve served the Salem community for over two decades. They prioritize client communication, accountability, and ensuring satisfaction with every project.","Preserve Services has been providing painting, carpentry, roofing, siding, and deck services to Salem and the surrounding areas for over 25 years.","Preserve Services is a full-service home maintenance and renovation company serving Salem and the surrounding North Shore communities. For over two decades, they’ve built a reputation for quality craftsmanship and exceptional customer service, offering a wide range of expertise from painting and carpentry to roofing, siding, and deck construction. \n\nFounded by Sean O’Connor, Preserve Services focuses on clear communication and accountability, keeping clients informed throughout every stage of a project and ensuring no unexpected costs or surprises. They are committed to standing behind their work, delivering lasting value and peace of mind to homeowners.  Whether you’re looking to refresh your home’s exterior, repair a leaky roof, or build a new deck, Preserve Services provides reliable and professional solutions.","Located at 203 Washington Street, Preserve Services is a local, professionally managed business specializing in home maintenance and renovation. Offering a comprehensive range of services – from painting and carpentry to roofing and siding – they’ve served the Salem community for over two decades.  They prioritize clear communication, accountability, and client satisfaction, ensuring a smooth and reliable experience for every project.",,,2026-04-28 17:47:52.087561-04
princeton_crossing,Princeton Crossing,SERVICES,,0,"Princeton Crossing is a modern apartment and condominium complex located at 12 Heritage Drive in Salem, MA. Offering a variety of floor plans, the complex features accessible parking, entrances, restrooms, and seating. Residents are also welcome to bring their dogs. The leasing office is open daily, with reduced hours on Saturdays.","Princeton Crossing offers modern apartment and condominium living in Salem, with accessible features and welcomes your furry friends.","Princeton Crossing is an apartment and condominium complex located at 12 Heritage Drive in Salem, Massachusetts. The complex provides a range of housing options and prioritizes accessibility with features like wheelchair-accessible parking, entrances, restrooms, and seating. Princeton Crossing also welcomes residents with dogs, making it a pet-friendly community. The complex is currently operational and has leasing office hours from 9:00 AM to 6:00 PM, Monday through Friday, and 10:00 AM to 4:00 PM on Saturdays.","Princeton Crossing is a modern apartment and condominium complex located at 12 Heritage Drive in Salem, Massachusetts. Offering a variety of floor plans, the community features amenities such as on-site parking, wheelchair accessibility, and welcomes canine companions. With convenient access to local attractions and services, Princeton Crossing provides comfortable and accessible living in a desirable Salem location.",,,2026-04-28 17:59:20.748127-04
professional_roofing_contractors_inc,"Professional Roofing Contractors, Inc.",SERVICES,,0,"Professional Roofing Contractors, Inc. is a leading roofing company in Greater Boston, offering comprehensive services from repairs to full replacements. They specialize in a wide range of materials, including slate, copper, and modern low-slope systems, and are a Certified Carlisle Roof System Installer. With a focus on quality workmanship and customer satisfaction, they've earned praise from clients like the Archdiocese of Boston and the Sisters of St. Chretienne.","Professional Roofing Contractors has been serving Greater Boston for decades, specializing in commercial, industrial, and historic roofing – including slate and copper.","Professional Roofing Contractors, Inc. is a full-service roofing company serving Greater Boston, specializing in commercial, industrial, and historic buildings. They offer a complete range of services, from emergency repairs to full roof replacements, and are experts in various roofing materials, including slate, copper, and modern low-slope systems. Their commitment to quality has earned them recognition from organizations like Carlisle Syntec Roof Systems and the Archdiocese of Boston.","Professional Roofing Contractors, Inc. has been a leading roofing provider in Greater Boston since 1988. They specialize in commercial and industrial roofing, as well as historic restoration, offering expertise in materials like slate, copper, and tile. Recognized for quality workmanship, they’ve received accolades from clients like the Archdiocese of Boston and Carlisle Syntec Roof Systems, and are dedicated to providing lasting roofing solutions.",,,2026-04-28 18:02:59.693803-04
rp_mclaughlin_plumbing_and_heating,RP McLaughlin Plumbing and Heating,SERVICES,,0,"RP McLaughlin Plumbing and Heating is a long-standing Salem business located at 59 Bridge Street. Offering comprehensive plumbing and heating services, they have been a trusted resource for residents and businesses alike. With a commitment to quality and customer satisfaction, RP McLaughlin continues to serve the Salem community.","RP McLaughlin Plumbing and Heating has served Salem from their Bridge Street location for generations, providing reliable plumbing and heating services.","RP McLaughlin Plumbing and Heating is a Salem-based service professional specializing in plumbing and heating solutions. Located at 59 Bridge Street, the company provides a range of services to both residential and commercial clients. They are known for their reliable workmanship and dedication to serving the Salem community.","RP McLaughlin Plumbing and Heating is a long-standing Salem business providing comprehensive plumbing and heating services. Located at 59 Bridge Street, they have been a trusted resource for residents and businesses for years, offering expertise and reliable service. They are open Monday through Friday from 8:00 AM to 4:00 PM.",,,2026-04-28 17:28:45.023519-04
salem_design_landscape_and_construction,Salem Design Landscape & Construction,SERVICES,,0,"Salem Design Landscape & Construction is a full-service general contractor located at 53 Felt Street in Salem, Massachusetts. Offering a range of landscaping and construction services, they have established themselves as a trusted local business. They are open Monday through Friday from 9:00 AM to 5:00 PM, and Saturday from 9:00 AM to 2:00 PM.",Salem Design Landscape & Construction has been serving the Salem area with landscaping and construction services since its founding. They are currently open at 53 Felt Street.,"Salem Design Landscape & Construction is a general contractor and landscaping service provider located at 53 Felt Street, Salem, Massachusetts. They offer a variety of services to both residential and commercial clients, and are open six days a week. With a commitment to quality and customer satisfaction, they have become a valued member of the Salem community.","Located at 53 Felt Street, Salem Design Landscape & Construction is a full-service general contractor offering a range of landscaping and construction solutions.  With a 5-star rating and consistently open Monday through Saturday, they are a trusted local business dedicated to quality workmanship and customer satisfaction.  Their website, salemdlc.com, provides further details on their services.",,,2026-04-29 21:11:30.271564-04
salem_five_wealth_management_and_trust,Salem Five Wealth Management and Trust,SERVICES,,0,"Salem Five Wealth Management and Trust, located at 1 Salem Green, provides a full range of financial services including wealth management, trust administration, and investment guidance. As a long-standing financial institution in the region, Salem Five serves individuals, families, and businesses with personalized financial solutions. The Salem office offers convenient access to expert advice and resources.","Salem Five Wealth Management and Trust offers financial services from its Salem Green location, providing wealth management and trust services to the community.","Salem Five Wealth Management and Trust is a financial services provider offering wealth management and trust solutions. Located at 1 Salem Green in Salem, Massachusetts, the company serves individuals and families with a range of financial planning and investment services. With accessible features like wheelchair access and convenient parking options, Salem Five aims to provide a comfortable and inclusive experience for all clients.",,,,2026-04-28 17:39:54.528107-04
hb_fb78bfeabfe9,Sanderson Brothers Cabinetmaker Shop,SERVICES,,0,,"This is the Sanderson Brothers Cabinetmaker Shop, built in 1796.",,,"Sanderson Brothers Cabinetmaker Shop stands as a testament to the industrious spirit of the Commonwealth of Massachusetts. Records indicate the building is associated with architecture and industry, a structure that speaks to the trades practiced within its walls. It is known to be in proximity to several other structures, though the details of those connections remain within the city’s layout.",,2026-04-28 18:12:15.860749-04
shetland_park,Shetland Park,SERVICES,,0,"Shetland Park is a large office and industrial complex situated on the edge of Salem Harbor. Offering over 1.5 million square feet of space, it accommodates a diverse range of businesses, including office, flex, R&D, warehouse, and storage facilities. The park is designed to support a variety of commercial needs within a convenient harbor-side location.","Shetland Park is a 1,500,000-square-foot office and industrial complex located on the Salem Harbor, offering a variety of spaces for businesses.","Located on the edge of Salem Harbor, Shetland Park is a sprawling 1.5 million square foot complex dedicated to office and industrial use. It provides a variety of spaces, including office suites, flexible workspaces, research and development facilities, warehousing, and storage options. Shetland Park serves as a hub for businesses seeking a convenient and well-equipped location in Salem.","Shetland Park is a large-scale office and industrial complex situated on the edge of Salem Harbor. Offering over 1.5 million square feet of space, it accommodates a diverse range of businesses with options including office, flex, R&D, warehouse, and storage facilities. The complex is wheelchair accessible and currently open for business.",,,2026-04-28 17:43:35.498918-04
shredtronics,ShredTronics,SERVICES,,0,"ShredTronics, located at 88b Lafayette Street, offers professional shredding and document destruction services. Open Monday through Saturday, they provide a secure and convenient way for individuals and businesses to dispose of confidential documents. With a focus on data privacy, ShredTronics ensures responsible handling of sensitive materials.","ShredTronics on Lafayette Street provides secure document destruction services, helping Salem residents and businesses protect sensitive information.","ShredTronics, located at 88b Lafayette Street in Salem, is a document destruction service dedicated to providing secure and confidential shredding solutions. They serve both residential and commercial clients, offering a convenient and environmentally responsible way to dispose of sensitive information. Open six days a week, ShredTronics prioritizes data privacy and compliance.","ShredTronics, located at 88b Lafayette Street, offers confidential shredding and destruction services for paper and electronic media. Open Monday through Saturday, they provide a convenient and secure solution for protecting sensitive information. With regular hours from 10:30 AM to 5:00 PM, and 9:00 AM to 2:00 PM on Saturdays, ShredTronics serves the document security needs of Salem and the surrounding communities.",,,2026-04-28 17:50:35.169876-04
stefys_electric,Stefy's Electric,SERVICES,,0,"Stefy's Electric LLC is a local, trusted provider of commercial and residential electrical services. They specialize in custom electrical solutions and are committed to sustainable practices, offering energy-efficient options for homes and businesses. Serving Salem and the greater Boston area, Stefy's Electric is dedicated to quality craftsmanship and personalized attention.","Stefy's Electric LLC provides comprehensive electrical services to Salem and the North Shore, specializing in custom solutions and sustainable options.","Stefy's Electric LLC serves the Salem and North Shore communities with a full range of electrical services for both commercial and residential clients. Founded on a commitment to quality craftsmanship and personalized attention, they handle everything from routine repairs and lighting upgrades to complex wiring installations and complete electrical system design. Stefy's Electric also distinguishes itself by offering sustainable, energy-efficient solutions, helping customers reduce their environmental impact while enjoying reliable power. With a dedication to customer satisfaction and a focus on innovative solutions, Stefy's Electric is a trusted partner for all electrical needs.",,,,2026-04-28 17:53:13.308654-04
stefys_electric_llc,Stefy's Electric LLC,SERVICES,,0,"Stefy's Electric LLC is a local, trusted provider of commercial and residential electrical services. They specialize in custom electrical solutions and are committed to sustainable practices, offering energy-efficient options for homes and businesses. Serving Salem and the greater Boston area, Stefy's Electric is dedicated to quality craftsmanship and personalized attention.","Stefy's Electric LLC provides comprehensive electrical services to Salem and the North Shore, specializing in custom solutions and sustainable options.","Stefy's Electric LLC serves the Salem and North Shore communities with a full range of electrical services for both commercial and residential clients. Founded on a commitment to quality craftsmanship and personalized attention, they handle everything from routine repairs and lighting upgrades to complex wiring installations and complete electrical system design. Stefy's Electric also distinguishes itself by offering sustainable, energy-efficient solutions, helping customers reduce their environmental impact while enjoying reliable power. With a dedication to customer satisfaction and a focus on innovative solutions, Stefy's Electric is a trusted partner for all electrical needs.","Stefy's Electric LLC serves Salem and the North Shore with a full range of electrical services, from routine repairs and lighting upgrades to complex wiring installations and EV charger setup. They specialize in both residential and commercial projects, and prioritize high-quality workmanship and customer satisfaction. Committed to sustainability, Stefy's Electric also offers energy-efficient options for their clients.",,,2026-04-28 17:53:42.735083-04
talbot_electric_inc,Talbot Electric Inc.,SERVICES,,0,"Talbot Electric Inc. is a full-service electrical contractor serving Salem and the surrounding communities. Located at 36-38 Jefferson Avenue, the company provides a range of electrical services, from routine repairs to complete installations. With a strong reputation for quality workmanship and customer satisfaction, Talbot Electric has been a trusted resource for local residents and businesses for many years.","Talbot Electric Inc. has been serving Salem from its Jefferson Avenue location for decades, providing reliable electrical services to homes and businesses.","Talbot Electric Inc. is a Salem-based electrical contractor providing comprehensive services to residential and commercial clients. Situated at 36-38 Jefferson Avenue, the company has established itself as a reliable resource for electrical repairs, installations, and maintenance. Operating Monday through Friday from 7:00 AM to 3:00 PM, Talbot Electric is committed to delivering quality workmanship and exceptional customer service.","Talbot Electric Inc. is a full-service electrical contractor located at 36-38 Jefferson Avenue in Salem. Providing a range of electrical services, they have been a trusted resource for local residents and businesses. Open Monday through Friday from 7:00 AM to 3:00 PM, Talbot Electric maintains a strong reputation with a 4.5-star rating from over 25 users.",,,2026-04-28 17:51:32.827573-04
upside_parts_llc,Upside Parts LLC,SERVICES,,0,"Upside Parts LLC, located at 121 Loring Avenue in Salem, is a modern service provider specializing in 3D printing. They offer a range of custom 3D printing solutions, catering to diverse client needs. Open Monday through Friday from 10:00 AM to 7:00 PM, Upside Parts provides accessible services with wheelchair-accessible parking available.","Upside Parts LLC, located in Salem, specializes in 3D printing services, offering custom solutions for a variety of needs.","Upside Parts LLC is a Salem-based business specializing in 3D printing services. Located at 121 Loring Avenue, they provide custom solutions for a variety of applications. With convenient hours from 10:00 AM to 7:00 PM, Monday through Friday, and wheelchair-accessible parking, Upside Parts aims to make innovative technology accessible to the local community.",,,,2026-04-28 18:01:15.116045-04
wright_plumbing_and_heating_inc,"Wright Plumbing & Heating, Inc.",SERVICES,,0,"Wright Plumbing & Heating, Inc. is a full-service plumbing and heating contractor located at 9 Appleton Street in Salem, Massachusetts. Offering 24/7 emergency service, they provide a comprehensive range of services, from repairs and installations to new construction and renovations. With a commitment to quality workmanship and customer satisfaction, Wright Plumbing & Heating has become a trusted name in the Salem community.","Wright Plumbing & Heating, Inc. has been serving Salem from 9 Appleton Street with 24/7 emergency service, offering a full range of plumbing and heating solutions.","Wright Plumbing & Heating, Inc. is a Salem-based plumbing and heating contractor located at 9 Appleton Street. They offer a full range of services, including repairs, installations, and emergency support, serving both residential and commercial clients. Known for their 24/7 availability and commitment to quality, Wright Plumbing & Heating is a reliable resource for all plumbing and heating needs in the Salem area.","Wright Plumbing & Heating, Inc. is a full-service plumbing and heating contractor located at 9 Appleton Street in Salem, Massachusetts. Offering 24/7 emergency service, they provide a wide range of solutions for residential and commercial clients. With a strong reputation and consistently high ratings, Wright Plumbing & Heating is a trusted name in the Salem community.",,,2026-04-29 21:11:13.212256-04
w_s_johnson_plumbing_and_heating,W S Johnson Plumbing & Heating,SERVICES,,0,"W S Johnson Plumbing & Heating is a Salem-based plumbing and heating service provider located at 4 Osgood Street. Open daily, they offer a full range of services to residential and commercial customers. With a 5-star rating and a long-standing presence in the community, W S Johnson is a trusted name for all your plumbing and heating needs.","W S Johnson Plumbing & Heating has been serving Salem from their Osgood Street location, providing reliable plumbing and heating services for years.","W S Johnson Plumbing & Heating is a full-service plumbing and heating company located at 4 Osgood Street in Salem, Massachusetts. They provide a comprehensive range of services to both residential and commercial clients, and are known for their reliable workmanship and commitment to customer satisfaction. Open seven days a week, W S Johnson is a trusted resource for all plumbing and heating needs in the Salem area.","W S Johnson Plumbing & Heating is a trusted, locally-owned business providing comprehensive plumbing and heating services in Salem, Massachusetts. Located at 4 Osgood Street, they have been serving the community with dedication and expertise. Open daily, W S Johnson offers a full range of services, from routine repairs to complete system installations, and accepts both credit and debit cards for payment.",,,2026-04-28 17:28:58.994781-04
100_derby_country_store,100 Derby Country Store,SHOPPING,,0,"100 Derby Country Store is a gift shop located at 100 Derby Street in Salem. Situated in a bustling area near the harbor, the store provides a variety of souvenirs and gifts for visitors. It is currently open and accessible at street level.","Located at 100 Derby Street, 100 Derby Country Store offers gifts and souvenirs in a historic waterfront setting.","100 Derby Country Store is a gift shop situated at 100 Derby Street in Salem. The store offers a selection of souvenirs and gifts and is located in a vibrant area near the waterfront. Currently open to the public, it provides a convenient stop for visitors seeking mementos of their time in Salem.","100 Derby Country Store is a gift shop located at 100 Derby Street in Salem. Offering a variety of souvenirs and gifts, the store caters to visitors exploring the historic waterfront area. As of 2025-08-02, the store is confirmed to be open and accessible on the first floor, though it is not currently wheelchair accessible.",,,2026-04-21 16:43:53.507745-04
10_perfect_nails,10 Perfect Nails,SHOPPING,,0,"10 Perfect Nails is a beauty salon specializing in nail care, located at 33 New Derby Street in Salem, Massachusetts. Open daily from 9:30 AM to 7:30 PM, the salon provides a variety of nail services and is wheelchair accessible. It does not cater specifically to children.",10 Perfect Nails offers a range of nail care services at its location on New Derby Street in Salem.,"10 Perfect Nails is a beauty salon located at 33 New Derby Street in Salem, Massachusetts, specializing in nail care. The salon is open seven days a week and offers a range of services. It is wheelchair accessible and does not offer specific amenities for children.",,,,2026-04-21 16:43:53.507745-04
1925_at_the_hawthorne,1925 At The Hawthorne,SHOPPING,,0,"1925 at the Hawthorne is a gift shop located at 18 Washington Square West in Salem, Massachusetts. Open daily except Tuesday and Wednesday, the shop offers a variety of unique gifts and souvenirs. Situated on Washington Square, it's a convenient stop for visitors exploring Salem's historic district.","1925 at the Hawthorne offers a curated selection of gifts and souvenirs in the heart of Salem, located on historic Washington Square.","1925 at the Hawthorne is a gift shop located on Washington Square in Salem, Massachusetts. Offering a curated selection of souvenirs and gifts, the shop is open daily except Tuesdays and Wednesdays. Its location in the heart of Salem’s historic district makes it a popular destination for visitors.","1925 at the Hawthorne, situated on Washington Square, is a popular gift shop offering a diverse range of items. Open daily except Tuesdays and Wednesdays, the shop provides a delightful browsing experience for visitors seeking souvenirs, local crafts, and unique gifts. With its convenient location and welcoming atmosphere, it's a favorite stop for those exploring Salem's historic district.",,,2026-04-27 19:24:37.865223-04
4_seasons_cleaners,4 Seasons Cleaners,SHOPPING,,0,None,Dry cleaning. 4 Seasons Cleaners. Laundry and dry cleaning services,"You're near 4 Seasons Cleaners, practical services for visitors and locals alike.",,,,2026-04-12 14:43:49.219981-04
acorn_tattoo,Acorn Tattoo,SHOPPING,,0,"Located at 1 Derby Square in Salem, Acorn Tattoo is a highly-rated body art studio offering custom tattoo services. Open most days from noon to 7 PM, Acorn Tattoo has become a fixture in Salem's arts scene, attracting both locals and visitors. They accept cash payments and can be found on Instagram at @acorntattoosalem.","Acorn Tattoo, located in the heart of Salem at 1 Derby Square, is a popular shop known for its custom tattoo designs and consistently high ratings.","Acorn Tattoo is a body art studio located at 1 Derby Square in Salem, Massachusetts. The shop offers custom tattoo designs and is known for its high-quality work and welcoming atmosphere. Open six days a week, Acorn Tattoo is a popular destination for those seeking unique and artistic tattoos in the Salem area. They can be found on Instagram at @acorntattoosalem.",,,,2026-04-21 16:43:53.507745-04
adams_auto_repair,Adam's Auto Repair,SHOPPING,,0,"Located at 97 Ocean Avenue, Adam's Auto Repair is a full-service auto shop offering repairs and maintenance. While a relatively modern business, it occupies a building on Ocean Avenue, contributing to the street's commercial character. Adam's Auto Repair is open daily from 8:00 AM to 6:00 PM and offers wheelchair accessibility and restroom facilities.","Adam's Auto Repair has served the Salem community from its location at 97 Ocean Avenue, providing car repair services.","Adam's Auto Repair, located at 97 Ocean Avenue in Salem, is a modern automotive service business. Providing car repair and maintenance, it serves the local community with convenient daily hours and accessible facilities, including wheelchair access and a restroom. The business occupies a building on Ocean Avenue, contributing to the area's commercial landscape.","Located at 97 Ocean Avenue, Adam's Auto Repair is a full-service auto shop offering car repair and maintenance. Established as a local business, it has become a trusted resource for Salem residents. The shop is open daily from 8:00 AM to 6:00 PM and offers amenities like restroom access and wheelchair accessibility.",,,2026-04-21 16:43:53.507745-04
administration_lot,Administration Lot,SHOPPING,,0,None,Parking. Administration Lot. Downtown parking for your Salem visit,"You're near Administration Lot, serving the Salem community.",,,,2026-04-12 14:43:49.219981-04
advance_auto_parts,Advance Auto Parts,SHOPPING,,0,"Advance Auto Parts at 426 Essex Street serves the Salem community with a wide selection of automotive parts, batteries, motor oil, and accessories. As a leading retailer in the auto parts industry, they offer both DIY customers and professional installers the resources to maintain and repair vehicles. This location provides convenient access to essential car care products for Salem residents and visitors alike.","Located on Essex Street, this Advance Auto Parts store provides Salem drivers with the parts and accessories they need to keep their vehicles running smoothly.","Advance Auto Parts, located at 426 Essex Street in Salem, is a retail store specializing in automotive parts and accessories. Offering a comprehensive inventory for both everyday maintenance and major repairs, the store caters to a diverse range of vehicle owners and mechanics. As a trusted source for car care essentials, Advance Auto Parts plays a role in keeping Salem’s vehicles on the road.","Advance Auto Parts at 426 Essex Street serves the Salem community with a wide selection of automotive parts, batteries, motor oil, and accessories. As a leading retailer in the auto parts industry, this location offers both DIY customers and professional installers the resources to maintain and repair vehicles. With a focus on providing quality products and helpful service, Advance Auto Parts is a convenient stop for all your car care needs.",,,2026-04-21 16:43:53.507745-04
advantage_self_storage,Advantage Self Storage,SHOPPING,,0,"Advantage Self Storage, located at 4 Jefferson Avenue in Salem, offers a variety of storage rental options. Open seven days a week with extended hours, the facility is designed to provide convenient and accessible storage solutions for residents and businesses. The location is wheelchair accessible, ensuring inclusivity for all customers.","Advantage Self Storage on Jefferson Avenue provides convenient storage solutions in Salem, offering wheelchair accessibility and extended hours.","Advantage Self Storage, situated at 4 Jefferson Avenue in Salem, Massachusetts, is a storage rental facility providing convenient and accessible storage solutions. Open seven days a week with extended hours, it caters to the storage needs of both residents and businesses in the area. The facility is committed to inclusivity, offering wheelchair accessibility to all customers.","Advantage Self Storage, located at 4 Jefferson Avenue in Salem, offers a variety of storage rental options. Open daily with wheelchair accessibility, this facility provides convenient storage solutions for residents and businesses. As a modern service provider, it caters to the evolving storage needs of the Salem community.",,,2026-04-21 16:43:53.507745-04
aglow_aesthetics,Aglow Aesthetics,SHOPPING,SHOPPING__beauty_spa,0,"Aglow Aesthetics is a Salem skincare studio dedicated to personalized beauty treatments. Offering customized facials, waxing, and lash/brow services, they strive to help clients achieve healthy, radiant skin. Owner Heidi D. Guevara focuses on creating a relaxing and rejuvenating experience, empowering clients with the knowledge and tools for long-term skin health.","Aglow Aesthetics offers customized facials, waxing, and lash/brow services in Salem, helping clients achieve healthy, radiant skin.","Aglow Aesthetics is a Salem-based skincare studio specializing in customized facials, waxing, and lash/brow services. Founded on the belief in the power of personalized skincare, Aglow Aesthetics is owned and operated by Heidi D. Guevara, who is dedicated to providing clients with a relaxing and rejuvenating experience. They offer a comprehensive range of treatments designed to help clients achieve and maintain healthy, radiant skin.",,,,2026-04-21 16:43:53.507745-04
ahmed_insurance_agency,Ahmed Insurance Agency,SHOPPING,,0,"Established in 1959, Ahmed Insurance Agency is a full-service, independent insurance agency located in Salem, Massachusetts. Serving both Massachusetts and New Hampshire, they offer a wide range of personal and commercial insurance options, working with multiple carriers to find the best coverage for their clients. The agency is currently owned and operated by the Ahmed family, continuing a tradition of trust and commitment to the community.","Ahmed Insurance Agency has been serving Salem and the surrounding areas since 1959, providing personal and commercial insurance solutions.","Ahmed Insurance Agency has been a fixture in the Salem community since 1959, providing peace of mind to residents and businesses throughout Massachusetts and New Hampshire. Founded on principles of trust, value, and personal commitment, the agency has grown from a local office to a respected regional provider of insurance solutions. 

As an independent agency, Ahmed Insurance represents a diverse portfolio of insurance carriers, allowing them to tailor coverage to each client’s unique needs. They handle everything from initial policy selection to claims processing, offering a comprehensive and personalized service experience. The agency is currently owned and operated by members of the Ahmed family, ensuring continuity of service and a dedication to long-term relationships.

Located at 106 North Street, Ahmed Insurance Agency continues to prioritize customer satisfaction and community involvement, offering a local touch in a complex insurance landscape.","Established in 1959, Ahmed Insurance Agency is a full-service, independent insurance agency serving customers throughout Massachusetts and New Hampshire. Dedicated to providing trust, value, and personal commitment, the agency represents a variety of insurance carriers and offers comprehensive coverage for both personal and commercial needs. Still family-owned and operated, Ahmed Insurance Agency continues to prioritize customer service and finding the best insurance solutions.",,,2026-04-21 16:43:53.507745-04
ai_scrubs_uniforms,Ai Scrubs Uniforms,SHOPPING,,0,"Ai Scrubs Uniforms, located at 10 Jefferson Avenue in Salem, is a local retailer specializing in scrubs and uniforms for healthcare professionals. Open Monday through Saturday, they offer a wide selection of comfortable and durable apparel. With a 4.9-star rating and over 190 reviews, Ai Scrubs Uniforms is a trusted source for quality medical attire in the Salem area.","Ai Scrubs Uniforms on Jefferson Avenue provides medical professionals with comfortable and stylish scrubs, serving the Salem community six days a week.","Ai Scrubs Uniforms is a clothing store located at 10 Jefferson Avenue in Salem, Massachusetts, specializing in scrubs and uniforms for medical professionals. The store is open six days a week, offering a variety of comfortable and durable options for healthcare workers. Ai Scrubs Uniforms has earned a high rating from its customers, becoming a trusted local source for quality medical apparel.",,,,2026-04-21 16:43:53.507745-04
alex_cuts_barber_shop,Alex Cuts Barber Shop,SHOPPING,,0,"AlexCuts Barbershop is a popular Salem barbershop located at 158 North Street. Offering a range of haircuts and grooming services, AlexCuts maintains a 4.9-star rating based on over 200 customer reviews. The shop is open seven days a week, with extended hours on Thursdays, and welcomes children. Convenient amenities include wheelchair accessible parking, debit and credit card acceptance, and NFC payments.","AlexCuts Barbershop, located at 158 North Street, is a modern barbershop offering haircuts and grooming services with a 4.9-star rating from over 200 customers.","AlexCuts Barbershop is a full-service barbershop located at 158 North Street in Salem, Massachusetts. Offering a variety of haircuts and grooming services, AlexCuts has earned a 4.9-star rating from over 200 satisfied customers. The shop is open seven days a week, providing convenient hours for the Salem community. With amenities like wheelchair accessible parking and modern payment options, AlexCuts aims to provide a comfortable and accessible experience for all.","AlexCuts Barbershop 💈 is a modern barbershop located at 158 North Street in Salem, Massachusetts. Offering a range of haircuts and grooming services, they have earned a reputation for quality and customer satisfaction, as reflected in their 4.9-star rating. The shop is committed to providing a welcoming environment for all, including families with children, and offers convenient features like wheelchair accessible parking and multiple payment options.",,,2026-04-21 16:43:53.507745-04
alicyns_laundro_mutt,Alicyn's Laundro-Mutt,SHOPPING,,0,"Alicyn's Laundro-Mutt, located at 131 Boston Street, provides a unique service for Salem pet owners: self-service dog washing stations alongside professional grooming. Open seven days a week with extended hours, it's a convenient and affordable way to keep your canine companion clean and happy. With a 4.6-star rating, Alicyn's is a well-loved local business.","Alicyn's Laundro-Mutt offers a convenient combination of pet grooming and self-service dog washing, making it a popular spot for Salem's furry friends.","Alicyn's Laundro-Mutt, located at 131 Boston Street in Salem, is a locally-owned business offering a convenient solution for pet care. Combining self-service dog wash stations with professional grooming services, it provides a clean and comfortable environment for pet owners to pamper their furry companions. Open seven days a week, Alicyn's Laundro-Mutt has become a popular destination for Salem's pet-loving community.","Alicyn's Laundro-Mutt at 131 Boston Street is a unique Salem business offering a convenient one-stop shop for pet owners. Combining a self-service laundromat with dog washing facilities, it allows you to care for your clothes and your canine companion in the same trip. Open seven days a week with extended hours, Alicyn's provides a practical service for Salem residents and visitors alike.",,,2026-04-21 16:43:53.507745-04
